e, e_dot, e_int, stamp, 
-0.9252724275556508, 0.0, -0.18505448551113013, 1764191246821841830, 
-0.9252724275556508, 0.0, -0.18505448551113013, 1764191246821841830, 
-0.9252724275556508, 0.0, -0.18505448551113013, 1764191246821841830, 
-0.9252724275556508, 0.0, -0.18505448551113013, 1764191246821841830, 
-0.9252724275556508, 0.0, -0.18505448551113013, 1764191246821841830, 
-0.8810977688289358, 0.14724886242238333, -0.18210950826268246, 1764191263672932984, 
-0.8501667404685418, 0.2503522902903632, -0.17710246245687522, 1764191263832674842, 
-0.8849440600152848, -0.012820970621163497, -0.1744139046208508, 1764191263933096127, 
-0.9172901300100456, -0.22374463180501256, -0.17682672869959148, 1764191264072958184, 
-0.9176607421421307, -0.10905560708948621, -0.18132632881116406, 1764191264233727130, 
-0.9108182583533524, 0.021572905522310542, -0.18305127536703525, 1764191264382973019, 
-0.8995239208001679, 0.060456071139876055, -0.18186686141971006, 1764191264474099630, 
-0.8266650967649001, 0.2805105386281744, -0.175800485061228, 1764191264623578500, 
-0.8027978357861174, 0.32242028338016815, -0.16859912355674567, 1764191264782954903, 
-0.7984964442691193, 0.0938955083192694, -0.1618639584546758, 1764191264872938226, 
-0.836166156918666, -0.11122773710849539, -0.16249736246492683, 1764191265023471671, 
-0.8226056998316564, -0.08036418520845727, -0.16381788673462946, 1764191265182959058, 
-0.6694376385500993, 0.5557617278952224, -0.15521396635336146, 1764191265323060214, 
-0.641356818274606, 0.6041629385235014, -0.1422266771104241, 1764191265434251536, 
-0.6490389874053922, 0.06799550381569024, -0.13065556294867314, 1764191265582942637, 
-0.6441496939305837, -0.009309585519925815, -0.1289696999740388, 1764191265724917498, 
-0.4759240848102698, 0.5770496753170747, -0.11794085107641639, 1764191265834586092, 
-0.3966617316089076, 0.8249598744055872, -0.10111570068998409, 1764191265981962273, 
-0.3655175384695142, 0.36802182113585213, -0.0825402236592461, 1764191266124107815, 
-0.3599880938277269, 0.12224545927060237, -0.07481115759374324, 1764191266285353661, 
-0.35930919529883154, 0.0206944772356088, -0.07232098850640485, 1764191266422962255, 
-0.16070090459846798, 0.6642906307641964, -0.058666546248335096, 1764191266523106976, 
-0.1416363114810335, 0.72557627939266, -0.044109760758555536, 1764191266683015443, 
-0.1416363114810335, 0.06354864372478157, -0.02959823517070233, 1764191266683015443, 
-0.15521562245380172, -0.045264369909227366, -0.02923254969439125, 1764191266822954970, 
-0.16568592765108003, -0.08016538723348843, -0.030835857439061018, 1764191266922949361, 
-0.16568592765108003, -0.03490101732426106, -0.032439165183730787, 1764191266922949361, 
-0.15222311850692094, 0.044876030480530314, -0.0322396649206054, 1764191267083078719, 
-0.14963361457400537, 0.05350771025691555, -0.03116951071546709, 1764191267222954273, 
-0.07720467021588728, 0.25006149430344554, -0.025270760219787573, 1764191267322926496, 
-0.04139196733813266, 0.36080549078624236, -0.01788201680853502, 1764191267462976284, 
-0.04139196733813266, 0.11937567625918206, -0.010665906992810174, 1764191267462976284, 
-0.06120927079125571, -0.06605767817707682, -0.009599547031168068, 1764191267622953140, 
-0.025932988155772607, 0.05152993060786685, -0.008568948419010732, 1764191267722929871, 
-0.025932988155772607, 0.11758760878494368, -0.007538349806853395, 1764191267722929871, 
-0.0007853028015167851, 0.0838256178475194, -0.0035100852742041334, 1764191267883500654, 
0.09826345529975633, 0.4139881448517631, 0.0047696776228311295, 1764191268022965079, 
0.1135762699948335, 0.38120524265450095, 0.014070294832871536, 1764191268172869711, 
0.12241550284802405, 0.0805068251608924, 0.022283681876174258, 1764191268263305241, 
0.12241550284802405, 0.02946410951063516, 0.023893818379392105, 1764191268263305241, 
0.04728548652714193, -0.2504333877362737, 0.019474432814879334, 1764191268422958334, 
0.04728548652714193, -0.2504333877362737, 0.01446576506015386, 1764191268422958334, 
0.047357866697604445, 0.0002412672348750533, 0.009461922650125886, 1764191268573110777, 
0.07066982155212309, 0.07794778341660387, 0.011020878318457964, 1764191268663200572, 
0.12141327791513679, 0.2468513707251078, 0.01596273107765762, 1764191268822986720, 
0.10998968553083233, 0.13106621326236412, 0.02013818566653948, 1764191268973059879, 
0.10998968553083233, -0.03807864128101487, 0.022759509931786763, 1764191268973059879, 
0.1351992609425101, 0.08403191803892596, 0.023678575466944983, 1764191269133248516, 
0.13317207050892255, 0.07727461659363406, 0.025224067798817664, 1764191269223064354, 
0.13317207050892255, -0.00675730144529189, 0.026769560130690345, 1764191269223064354, 
0.31199881645844385, 0.596089153165071, 0.03855619716508593, 1764191269372955845, 
0.28677212984316325, 0.5120001977808023, 0.048796201120701974, 1764191269533215087, 
0.29196738740474437, -0.06677143017899827, 0.05938255558042343, 1764191269677073963, 
0.2619765429476385, -0.08265195631841582, 0.05604773734636974, 1764191269773410315, 
0.2619765429476385, -0.09996948152368623, 0.054394698220001425, 1764191269773410315, 
0.2700298645168858, 0.026844405230824393, 0.05293219669414419, 1764191269933002806, 
0.1911493714992234, -0.23609057149471702, 0.048210385264249846, 1764191270072954329, 
0.11157804874047439, -0.5281727192547048, 0.03818381898377224, 1764191270172884622, 
0.11157804874047439, -0.2652377425291634, 0.027620364598678143, 1764191270172884622, 
0.2923187862310064, 0.60246912496844, 0.03436499224746368, 1764191270333142710, 
0.409596043443911, 0.9933933156781221, 0.054232858561026116, 1764191270473211412, 
0.4221513684533786, 0.43277527407457406, 0.0749377465418864, 1764191270572957309, 
0.4221513684533786, 0.041851083364891996, 0.08359325202337789, 1764191270572957309, 
0.4766752425383719, 0.18174624694997774, 0.08806519862967527, 1764191270733214676, 
0.5264380333466147, 0.34762221631078694, 0.09501764295589102, 1764191270872977380, 
0.5264380333466147, 0.16587596936080917, 0.10197008728210676, 1764191270872977380, 
0.5319409270618183, 0.01834297905067876, 0.1056544662503365, 1764191271023175195, 
0.49916346039811066, -0.09091524316167998, 0.1038361613871029, 1764191271134032595, 
0.4834545697363858, -0.161621191084775, 0.10097059714642098, 1764191271275006736, 
0.4834545697363858, -0.05236296887241624, 0.0977381733247255, 1764191271275006736, 
0.41822639216865837, -0.2174272585590914, 0.09234236877609533, 1764191271434146045, 
0.3912861619464464, -0.30722802596646465, 0.08619780825676603, 1764191271533149937, 
0.4040147609005929, -0.04737210422688487, 0.08090182100104651, 1764191271674059632, 
0.4040147609005929, 0.0424286631804884, 0.0799543789165088, 1764191271674059632, 
0.32587827236451566, -0.2604549617869241, 0.07559385294438009, 1764191271822996093, 
0.32587827236451566, -0.2604549617869241, 0.07038475370864161, 1764191271822996093, 
0.28624810654416033, -0.1321005527345178, 0.06253364341821277, 1764191271982978592, 
0.276667312794805, -0.16403653189903555, 0.05925291278023206, 1764191272073969484, 
0.2761664590854067, -0.03360549152917872, 0.05593879189495814, 1764191272234517117, 
0.2761664590854067, -0.0016695123646609522, 0.05526668206437456, 1764191272234517117, 
0.18308071112226146, -0.3102858265438175, 0.04902757528620499, 1764191272382981660, 
0.16421182573855653, -0.3731821111561673, 0.04156393306308164, 1764191272474040372, 
0.1408753996830076, -0.1406843714641795, 0.0325445291029217, 1764191272633831679, 
0.1408753996830076, -0.07778808685182974, 0.029730841673638115, 1764191272633831679, 
0.13221716883669604, -0.028860769487705218, 0.027597864546847418, 1764191272781982242, 
