odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
-9.547379704599734e-07, 1.1021975296898745e-06, -1.0972013128191462e-05, 0.0, 2.605279405543115e-06, 0.010040851142211387, 0.04088478397681667, 0.0068445423550493505, 1763155112172724227, 
-9.33982960305002e-07, 1.0782365507111535e-06, -1.0733640097306994e-05, 0.0, -7.337081910918641e-07, 0.00791910613556643, 0.03791610010020686, 0.008897374532473861, 1763155112381705133, 
-9.33982960305002e-07, 1.0782365507111535e-06, -1.0733643205144767e-05, 0.0, -4.647310561267659e-06, 0.004357692382834151, 0.05291626502735796, 0.019259945756917547, 1763155112571725559, 
-9.33982960305002e-07, 1.0782365507111535e-06, -1.0733618636932695e-05, 0.0, -3.0553674150723964e-06, 0.0045967476873502115, 0.04649403506865109, 0.01811240101490641, 1763155112780632729, 
-9.33982960305002e-07, 1.0782365507111535e-06, -1.0733641405977998e-05, 0.0, -2.657230425029411e-06, -0.0006471196052273538, 0.05354119174362919, 0.01735702449025075, 1763155112970830785, 
-9.547379704599734e-07, 1.1021975296898745e-06, -1.0972029389378978e-05, 0.0, -1.1398957440178492e-06, 0.0019078501847038256, 0.040405370388811444, 0.00957882918081557, 1763155113180759374, 
-9.547379704599734e-07, 1.1021975296898745e-06, -1.0972021008086761e-05, 0.0, -7.583041110592603e-07, 0.00509407193021109, 0.03543038576553727, 0.012407664909643061, 1763155113322632852, 
-9.339830171484209e-07, 1.0782365507111535e-06, -1.0733640372444859e-05, 4.896596124080938e-07, 4.5343908823269885e-06, 0.007065242823443278, 0.03401561909930103, 0.012068063179301368, 1763155113462496101, 
-9.339830171484209e-07, 1.0782365507111535e-06, -1.073363857421867e-05, 0.0, -1.9733793124032672e-06, 0.0032571587159682482, 0.038260348217652375, 0.012185287337566603, 1763155113579721248, 
-9.132280638368684e-07, 1.0542755717324326e-06, -1.0495248016949867e-05, 0.0, -6.251897843867482e-07, 0.005281237435575584, 0.04219352732364751, 0.011428818411022036, 1763155113722646449, 
0.0006391428178176284, -8.032975893002003e-05, -0.00047631989273183405, 0.013951073044195059, -0.0104104308411479, 0.000893930551429352, 0.049695923179626365, 0.01930778993186187, 1763155113819515850, 
0.016990438103675842, -0.0014419705839827657, -0.050309901054298486, 0.13339006950230284, -0.3790307939052582, 0.0028894334098958003, 0.0432133687900977, -0.014474575079404965, 1763155113979641870, 
0.048963796347379684, -0.003987650386989117, -0.11390927832805808, 0.26801364324722016, -0.48671963810920715, 0.03856122677701897, 0.05103461375014769, -0.08232036533448907, 1763155114122654132, 
0.08768509328365326, -0.00909647811204195, -0.1864962299615966, 0.27000112281421806, -0.525235652923584, 0.07469771417651042, 0.04939595529954581, -0.15690457099552815, 1763155114262547158, 
