x, y, theta, stamp, 
0.7830957770347595, 0.2269962728023529, 0.6431936204032198, 1.761339675835678e+18, 
0.8067871928215027, 0.24534398317337036, 0.6645175385407375, 1.7613396759326013e+18, 
0.8295459747314453, 0.2640320360660553, 0.6831164158322945, 1.7613396760272212e+18, 
0.8522864580154419, 0.28315380215644836, 0.6975188310214598, 1.7613396761238456e+18, 
0.8781577944755554, 0.30571120977401733, 0.7146873558418824, 1.7613396762356782e+18, 
0.900418221950531, 0.3257460594177246, 0.7373320123407464, 1.7613396763316058e+18, 
0.9216693639755249, 0.34552720189094543, 0.7515536424344148, 1.7613396764276337e+18, 
0.9432016015052795, 0.36612871289253235, 0.7609029999121705, 1.7613396765235402e+18, 
0.9677011966705322, 0.3901958465576172, 0.7762783958425464, 1.761339676635896e+18, 
0.9882699847221375, 0.41135624051094055, 0.7969088935948194, 1.7613396767313574e+18, 
1.0087934732437134, 0.43256914615631104, 0.8095872961067632, 1.7613396768277402e+18, 
1.0286184549331665, 0.45398205518722534, 0.828315225778019, 1.7613396769231526e+18, 
1.0517451763153076, 0.48040205240249634, 0.8529462476193616, 1.7613396770358513e+18, 
1.0708374977111816, 0.5031059980392456, 0.8672878474114796, 1.761339677131761e+18, 
1.0893784761428833, 0.5257435441017151, 0.8867607294553812, 1.7613396772276618e+18, 
1.1108052730560303, 0.5529005527496338, 0.9080224493700081, 1.7613396773408758e+18, 
1.1283414363861084, 0.5769025683403015, 0.9280996140653182, 1.7613396774358267e+18, 
1.1457821130752563, 0.6011074781417847, 0.9437852449600926, 1.761339677530983e+18, 
1.1541653871536255, 0.6130751371383667, 0.9550113552304748, 1.7613396775791598e+18, 
1.1818217039108276, 0.6539498567581177, 0.9810332730867932, 1.7613396777399173e+18, 
1.1979655027389526, 0.6792154312133789, 1.0023431007189354, 1.761339677835665e+18, 
1.2133986949920654, 0.7040700316429138, 1.0145651371065687, 1.761339677931653e+18, 
1.228331208229065, 0.7293626070022583, 1.03565124042006, 1.7613396780284982e+18, 
1.2427233457565308, 0.7545722126960754, 1.0484549247232378, 1.7613396781238308e+18, 
1.2592806816101074, 0.7849147319793701, 1.0706337534348962, 1.7613396782356751e+18, 
1.272261381149292, 0.8093449473381042, 1.0821242502873618, 1.7613396783316982e+18, 
1.282385230064392, 0.8293809294700623, 1.0975783969109745, 1.7613396784286633e+18, 
1.2975398302078247, 0.8600351810455322, 1.114180673731364, 1.7613396785398272e+18, 
1.3095505237579346, 0.8851900100708008, 1.1208033586232657, 1.761339678635704e+18, 
1.320537805557251, 0.9087177515029907, 1.1344166585194349, 1.7613396787316257e+18, 
1.3311967849731445, 0.9331505298614502, 1.1523691293811467, 1.7613396788287636e+18, 
1.3427644968032837, 0.9605932235717773, 1.1670633961986205, 1.7613396789398828e+18, 
1.3527623414993286, 0.9851388335227966, 1.185696222183667, 1.7613396790357092e+18, 
1.3620349168777466, 1.0089961290359497, 1.1987454830519049, 1.7613396791316285e+18, 
1.370301365852356, 1.0315021276474, 1.2116999781643127, 1.7613396792276708e+18, 
1.3759313821792603, 1.0466339588165283, 1.213388946256526, 1.7613396792919506e+18, 
1.3825907707214355, 1.065359354019165, 1.2217410700247477, 1.761339679371321e+18, 
1.3948326110839844, 1.1012815237045288, 1.2462641529093077, 1.761339679531664e+18, 
1.401415467262268, 1.1221628189086914, 1.259785287663774, 1.7613396796277105e+18, 
1.4091126918792725, 1.146799087524414, 1.2737999987120068, 1.7613396797391734e+18, 
1.415047526359558, 1.1676050424575806, 1.2845782256101115, 1.7613396798367086e+18, 
1.4206491708755493, 1.1878149509429932, 1.297373526284478, 1.7613396799316436e+18, 
1.4259647130966187, 1.2080743312835693, 1.3126687804339667, 1.7613396800276805e+18, 
1.430022954940796, 1.2251158952713013, 1.337356190632537, 1.761339680123692e+18, 
1.4344959259033203, 1.2433043718338013, 1.3378264574963985, 1.7613396802357176e+18, 
1.4393908977508545, 1.264361023902893, 1.344784337641749, 1.7613396803316406e+18, 
1.4435429573059082, 1.2835174798965454, 1.3560583252419594, 1.7613396804272945e+18, 
1.4476138353347778, 1.304059386253357, 1.3738967877696024, 1.7613396805392788e+18, 
1.4505034685134888, 1.3224843740463257, 1.3954967606232513, 1.761339680635721e+18, 
1.4533534049987793, 1.3400875329971313, 1.4043940861948656, 1.7613396807316447e+18, 
1.4562273025512695, 1.3574953079223633, 1.406639691537473, 1.761339680827686e+18, 
1.4589197635650635, 1.3747401237487793, 1.4133412325873391, 1.7613396809248773e+18, 
1.4616936445236206, 1.3953094482421875, 1.4339190193948397, 1.761339681035724e+18, 
1.4634439945220947, 1.4108458757400513, 1.44285109397694, 1.76133968113165e+18, 
1.4653522968292236, 1.426455020904541, 1.444706156670982, 1.7613396812277033e+18, 
1.467002272605896, 1.4428966045379639, 1.4552574657750865, 1.761339681323612e+18, 
1.468593955039978, 1.4605679512023926, 1.4801712719018163, 1.7613396814357258e+18, 
1.4697667360305786, 1.4755796194076538, 1.4909670714293042, 1.761339681531652e+18, 
1.4705612659454346, 1.4903429746627808, 1.5102804176028006, 1.7613396816276826e+18, 
1.470992922782898, 1.507279396057129, 1.5177375425531663, 1.7613396817390943e+18, 
1.4715003967285156, 1.5222760438919067, 1.5279458446380105, 1.7613396818357322e+18, 
1.4716368913650513, 1.5364794731140137, 1.5486739041332576, 1.761339681932657e+18, 
1.4718375205993652, 1.5496350526809692, 1.5523098077236983, 1.7613396820276846e+18, 
1.471855878829956, 1.5625557899475098, 1.553756507151966, 1.7613396821243208e+18, 
1.4717998504638672, 1.5783929824829102, 1.5653336790107963, 1.7613396822357335e+18, 
1.4718445539474487, 1.5848979949951172, 1.5623819249693298, 1.7613396822837358e+18, 
1.4717180728912354, 1.6032757759094238, 1.5670403448165153, 1.761339682427692e+18, 
1.471766471862793, 1.6155622005462646, 1.570453191899528, 1.761339682522984e+18, 
1.4714088439941406, 1.6296403408050537, 1.5845491553077546, 1.7613396826367283e+18, 
1.4708126783370972, 1.6414684057235718, 1.592495197531582, 1.761339682731737e+18, 
1.4706073999404907, 1.6474133729934692, 1.6004168260021923, 1.7613396827798643e+18, 
1.4696590900421143, 1.6637883186340332, 1.6217153381518892, 1.7613396829236014e+18, 
1.4690055847167969, 1.6784467697143555, 1.6151523921920634, 1.7613396830358438e+18, 
1.4684834480285645, 1.6865745782852173, 1.6318916739743807, 1.761339683131695e+18, 
1.4677289724349976, 1.6956018209457397, 1.6480424800660158, 1.7613396832271078e+18, 
1.4665242433547974, 1.707068920135498, 1.6547003625445569, 1.7613396833238694e+18, 
1.4655866622924805, 1.719038486480713, 1.6448687159556892, 1.761339683435807e+18, 
1.4648962020874023, 1.727486252784729, 1.6552036904030625, 1.7613396835319631e+18, 
1.4644936323165894, 1.7325865030288696, 1.6776786758200473, 1.7613396836279424e+18, 
1.4631298780441284, 1.7427276372909546, 1.6900400908651179, 1.7613396837234468e+18, 
1.4612520933151245, 1.755388617515564, 1.7042715422898054, 1.7613396838359565e+18, 
1.460113525390625, 1.7639870643615723, 1.701067266503579, 1.7613396839316268e+18, 
1.458984136581421, 1.772510290145874, 1.6931095829009968, 1.7613396840279526e+18, 
1.4576523303985596, 1.7817342281341553, 1.7055737769496078, 1.7613396841235725e+18, 
1.4559310674667358, 1.7919622659683228, 1.7185759604752486, 1.7613396842357455e+18, 
1.4543672800064087, 1.8012956380844116, 1.7153778410042018, 1.761339684331713e+18, 
1.4533456563949585, 1.8088959455490112, 1.7012883313341909, 1.7613396844287936e+18, 
1.4519442319869995, 1.8183952569961548, 1.7151348723071917, 1.7613396845398344e+18, 
1.4506474733352661, 1.8266785144805908, 1.7270599636630823, 1.7613396846357542e+18, 
1.4493211507797241, 1.835059404373169, 1.7145903088751075, 1.7613396847316887e+18, 
1.44806969165802, 1.841915488243103, 1.7163075287214271, 1.7613396848288172e+18, 
1.447131633758545, 1.8493034839630127, 1.7191313510624049, 1.7613396849234962e+18, 
1.4458781480789185, 1.8583234548568726, 1.6998573543350695, 1.761339685035759e+18, 
1.4448163509368896, 1.8651992082595825, 1.701311083506857, 1.761339685131763e+18, 
1.444334864616394, 1.8685808181762695, 1.7033317151914265, 1.7613396851797596e+18, 
1.4424402713775635, 1.8804986476898193, 1.7052607306300138, 1.7613396853392842e+18, 
1.4414701461791992, 1.887150764465332, 1.6781167763517786, 1.761339685437766e+18, 
1.4406062364578247, 1.8939324617385864, 1.681651130825063, 1.7613396855316895e+18, 
1.4400604963302612, 1.900202989578247, 1.6918269790139806, 1.7613396856288673e+18, 
1.4392274618148804, 1.9063032865524292, 1.7024646263116854, 1.7613396857233876e+18, 
1.4379161596298218, 1.9141771793365479, 1.7078605721820503, 1.7613396858367657e+18, 
1.437075138092041, 1.9208265542984009, 1.6823427299765132, 1.761339685931695e+18, 
1.436538577079773, 1.924653172492981, 1.6757465601419683, 1.7613396860288271e+18, 
1.435915470123291, 1.9303841590881348, 1.6856607509731807, 1.7613396861232061e+18, 
1.4349652528762817, 1.9385275840759277, 1.6740701232736708, 1.7613396862357532e+18, 
1.4346439838409424, 1.9449009895324707, 1.6380411299883209, 1.7613396863317128e+18, 
1.4344282150268555, 1.9493134021759033, 1.6326407681094945, 1.761339686427828e+18, 
1.4338219165802002, 1.9544283151626587, 1.6409908413061345, 1.7613396865231434e+18, 
1.4333616495132446, 1.9610342979431152, 1.644609959522591, 1.7613396866357752e+18, 
1.4329410791397095, 1.9669578075408936, 1.6463824641304827, 1.7613396867316995e+18, 
1.4323756694793701, 1.9731804132461548, 1.6354443501697922, 1.7613396868278577e+18, 
1.431928277015686, 1.9803669452667236, 1.6079040348864702, 1.7613396869245015e+18, 
1.4317535161972046, 1.9847261905670166, 1.614677564291365, 1.7613396870357763e+18, 
1.43156099319458, 1.9899297952651978, 1.6153220397018644, 1.7613396871317046e+18, 
1.4314212799072266, 1.9944895505905151, 1.610696259927318, 1.7613396872287217e+18, 
1.4310355186462402, 1.9990763664245605, 1.6003744397232058, 1.7613396873241014e+18, 
1.430738091468811, 2.0055112838745117, 1.5779701066700513, 1.7613396874367839e+18, 
1.4308968782424927, 2.009978771209717, 1.575798218207449, 1.7613396875317084e+18, 
1.430756688117981, 2.0134096145629883, 1.5764000545145704, 1.761339687627857e+18, 
1.430802583694458, 2.018073558807373, 1.5755766681726986, 1.7613396877244024e+18, 
1.4309169054031372, 2.0229287147521973, 1.5713778872590296, 1.7613396878357847e+18, 
1.4306764602661133, 2.027583360671997, 1.560216783905258, 1.7613396879317117e+18, 
1.4309049844741821, 2.032245397567749, 1.5510308084243989, 1.7613396880278958e+18, 
1.4310598373413086, 2.0355937480926514, 1.5496397491646585, 1.7613396881241623e+18, 
1.4310431480407715, 2.0398316383361816, 1.5452992213577441, 1.7613396882357908e+18, 
1.4313015937805176, 2.0440189838409424, 1.5404542053529133, 1.7613396883327153e+18, 
1.4314031600952148, 2.04728627204895, 1.5364714566623718, 1.7613396884287578e+18, 
1.4316891431808472, 2.050644636154175, 1.5335879152151635, 1.7613396885237832e+18, 
1.4315454959869385, 2.0546505451202393, 1.5291600591909513, 1.761339688635784e+18, 
1.431735634803772, 2.058605194091797, 1.5221556978682849, 1.761339688731731e+18, 
1.4320261478424072, 2.0621252059936523, 1.5184322108876898, 1.7613396888278454e+18, 
1.4321719408035278, 2.064291000366211, 1.5172669582901352, 1.7613396888910218e+18, 
1.432415246963501, 2.0693204402923584, 1.5102529042133117, 1.7613396890357955e+18, 
1.4328081607818604, 2.0726027488708496, 1.5068023092778149, 1.7613396891317228e+18, 
1.4328001737594604, 2.074298858642578, 1.503371214428244, 1.761339689179795e+18, 
1.43326735496521, 2.0798134803771973, 1.4939295190890995, 1.7613396893236813e+18, 
1.4335730075836182, 2.0837695598602295, 1.4883302145304182, 1.7613396894368374e+18, 
1.4338902235031128, 2.0869319438934326, 1.4867621328854663, 1.7613396895312758e+18, 
1.4342728853225708, 2.090482234954834, 1.4810686637520942, 1.761339689628142e+18, 
1.4345593452453613, 2.093954086303711, 1.476020962445332, 1.761339689722984e+18, 
1.435006856918335, 2.0981132984161377, 1.4694565549529053, 1.7613396898363507e+18, 
1.4353017807006836, 2.1004371643066406, 1.4632777661669572, 1.7613396899314028e+18, 
1.4356088638305664, 2.1024107933044434, 1.4476521941306486, 1.7613396900279194e+18, 
1.4362324476242065, 2.1068060398101807, 1.439560492585446, 1.7613396901249288e+18, 
1.436610460281372, 2.110809803009033, 1.429333017392616, 1.7613396902369551e+18, 
1.4372152090072632, 2.114365816116333, 1.427818655986706, 1.7613396903317827e+18, 
1.4377591609954834, 2.1174163818359375, 1.4258471747899855, 1.7613396904298847e+18, 
1.4383888244628906, 2.121614933013916, 1.4172177730631264, 1.7613396905394555e+18, 
1.438995599746704, 2.1248865127563477, 1.4135250552658538, 1.761339690636807e+18, 
1.4395931959152222, 2.1282379627227783, 1.4083070527640136, 1.7613396907317716e+18, 
1.4402254819869995, 2.1319923400878906, 1.401362808254518, 1.7613396908288584e+18, 
1.4409905672073364, 2.135969638824463, 1.3950614965729735, 1.7613396909398874e+18, 
