e, e_dot, e_int, stamp, 
2.1157454379158085, -0.06370427117476041, 0.42418953468047593, 1763158862670503862, 
2.1157454379158085, 0.01168191630904758, 0.4229154492569807, 1763158862670503862, 
2.1119475359655424, -0.012659673167553601, 0.4228958941198106, 1763158862920230101, 
2.1119475359655424, -0.012659673167553601, 0.42264270065645954, 1763158862920230101, 
2.108692562334497, -0.010849912103484035, 0.4221725089510388, 1763158863230544400, 
2.113717413257633, 0.005899590973634794, 0.4222905007705115, 1763158863321208511, 
2.115151332442693, 0.021529233693985777, 0.4225040872023216, 1763158863471166044, 
2.1162978584933865, 0.008601484119178751, 0.4230111069462475, 1763158863610362116, 
2.1162519071403003, 0.0036685823253579386, 0.423180073205092, 1763158863770727755, 
2.115454261861982, -0.0028119887713481027, 0.42320026849971126, 1763158863870703518, 
2.1120886669634724, -0.013877467256092993, 0.4229196557310503, 1763158864010725522, 
2.1070386442203364, -0.028052058805485558, 0.42230543820305266, 1763158864170601148, 
2.0995684049809094, -0.041734206608543545, 0.4212463810776479, 1763158864310270399, 
2.082241592266411, -0.08265683984641854, 0.4192565760978438, 1763158864430792181, 
2.068636106996659, -0.10310765994750189, 0.4166964069495986, 1763158864570560492, 
2.0510342986612513, -0.10402431201719835, 0.41346079986162143, 1763158864711060321, 
2.037584491624469, -0.10350538457396603, 0.4104836598188253, 1763158864812739788, 
2.0160858328065965, -0.11649488618218277, 0.40698030820615444, 1763158864972454035, 
2.007496071073867, -0.10029473516867338, 0.4040777597003288, 1763158865111598621, 
1.9820103337820303, -0.11358499674855398, 0.4003728158441663, 1763158865271514550, 
1.9613476449611176, -0.15382808704249795, 0.3967236033211343, 1763158865371208261, 
1.9374627369390451, -0.14849198947661715, 0.39205471437881284, 1763158865510199818, 
1.9118252900505734, -0.16507451636848045, 0.3873757114633824, 1763158865670940923, 
1.8976480447828379, -0.13271564052069085, 0.3831290714514971, 1763158865771214277, 
1.8673559117618546, -0.14823126096239628, 0.378455283106351, 1763158865910272177, 
1.8571221513448126, -0.1350863114600842, 0.37480840719263364, 1763158866070417594, 
1.8262710212152744, -0.13694963515526717, 0.3700499389547961, 1763158866170247045, 
1.8091810176761163, -0.15980377889565447, 0.36617161268241355, 1763158866310430126, 
1.8091810176761163, -0.05696667846386042, 0.3629755371045004, 1763158866310430126, 
1.7842293223730725, -0.0831723176768125, 0.36017275718168695, 1763158866470450101, 
1.7575619514815275, -0.1720635539819626, 0.35673148610204775, 1763158866621254335, 
1.7460119383252954, -0.12739128015925694, 0.35252021414532636, 1763158866710204195, 
1.7460119383252954, -0.038500043854106845, 0.34997238854214124, 1763158866710204195, 
1.7238817503261137, -0.07376729333060587, 0.347727041798447, 1763158866870260700, 
1.7006286761731968, -0.1512775405069955, 0.34470149098830705, 1763158867021202532, 
1.7006286761731968, -0.07751024717638962, 0.3416759401781671, 1763158867021202532, 
1.683546447244172, -0.056940763096749634, 0.33898691997270436, 1763158867182126183, 
1.665863073917817, -0.11588534085126574, 0.336669213155679, 1763158867270514716, 
1.6452466306589437, -0.12766605528409394, 0.33297707678806215, 1763158867420233168, 
1.6452466306589437, -0.06872147752957784, 0.3304237556823803, 1763158867420233168, 
1.6200321707288836, -0.08404819976686702, 0.32736836213645143, 1763158867580467268, 
1.5956937296058888, -0.16517633684351626, 0.32406483539958114, 1763158867720257028, 
1.5963420765139917, -0.07896698071630626, 0.32080453178991764, 1763158867820234537, 
1.570545857439867, -0.08382624055340626, 0.3175054442373165, 1763158867960591434, 
1.570545857439867, -0.08598739691374924, 0.3158289194262484, 1763158867960591434, 
1.5336732265636024, -0.1229087695875486, 0.31165099609622243, 1763158868120264516, 
1.5049546666268048, -0.21863730271020732, 0.3072782500420183, 1763158868220270568, 
1.5049546666268048, -0.09572853312265872, 0.30290550398781413, 1763158868220270568, 
1.4753309516249027, -0.09874571667300695, 0.2990160189919008, 1763158868380413606, 
1.455149567840571, -0.16601699595411246, 0.2956956790728186, 1763158868520270859, 
1.4380019119755432, -0.12443013216453173, 0.2912321620960678, 1763158868620272344, 
1.4380019119755432, -0.057158852883426224, 0.28874355945277713, 1763158868620272344, 
1.4172652708815792, -0.06912213697988001, 0.28621793965551107, 1763158868775462997, 
1.4050050103390792, -0.10998967212154653, 0.28401814621308014, 1763158868924273449, 
1.4050050103390792, -0.04086753514166652, 0.2818183527706492, 1763158868924273449, 
1.3872632033666847, -0.05913935657464823, 0.27981821493632286, 1763158869067236589, 
1.3693637124174913, -0.11880432640529293, 0.277442128408217, 1763158869176662195, 
1.3503128823796269, -0.1231677366235262, 0.2737959865442535, 1763158869320277226, 
1.3503128823796269, -0.06350276679288151, 0.27133263181178296, 1763158869320277226, 
1.331234441235235, -0.06359480381463944, 0.2687906803996326, 1763158869471246710, 
1.3093709569444443, -0.13647308478394202, 0.2660612187039537, 1763158869560323584, 
1.2982262917323677, -0.11002716500955782, 0.2625887793274698, 1763158869720268977, 
1.281261811017319, -0.09369715309041737, 0.25925727064627535, 1763158869870262810, 
1.281261811017319, -0.056548269050162116, 0.257383327584467, 1763158869870262810, 
1.2673118477971215, -0.04649987740065864, 0.2553223646554506, 1763158870010360630, 
1.2476650477318278, -0.11198921095163739, 0.2530825804364179, 1763158870120292841, 
1.2314003784017902, -0.11970489798443766, 0.24975848492871597, 1763158870270286409, 
1.2314003784017902, -0.05421556443345891, 0.2473643869690272, 1763158870270286409, 
1.2101671971779813, -0.07077727074602969, 0.24486453026543745, 1763158870431328781, 
1.1988179317583874, -0.1086081554780094, 0.24269236715587725, 1763158870520286213, 
1.1988179317583874, -0.03783088473197971, 0.24052020404631705, 1763158870520286213, 
1.1865255683261715, -0.040974544774052823, 0.2389440954561964, 1763158870671263952, 
1.1683289293034744, -0.10163000818304309, 0.23691149529253555, 1763158870831847819, 
1.1511166352920124, -0.1180297767805305, 0.2337314088614439, 1763158870970276532, 
1.1511166352920124, -0.05737431337154023, 0.23137081332583329, 1763158870970276532, 
1.1392733332793852, -0.039477673375423926, 0.22943377359089398, 1763158871071566932, 
1.1240383154738, -0.09026106606070765, 0.22762855226967985, 1763158871231203294, 
1.110583058949122, -0.09563424776754426, 0.2249263138468205, 1763158871370313313, 
1.110583058949122, -0.044850855082260534, 0.22301362889146958, 1763158871370313313, 
1.0975458070782036, -0.04345750623639436, 0.22124746166509648, 1763158871471286972, 
1.081835179254943, -0.09582626564726304, 0.21933093635215126, 1763158871631374294, 
1.0676584101562585, -0.09962465640648362, 0.2164692930992937, 1763158871770287559, 
1.0676584101562585, -0.04725589699561494, 0.21447679997116398, 1763158871770287559, 
1.0488494433995812, -0.06269655585559104, 0.2122777509141399, 1763158871911362018, 
1.0323123382769797, -0.11782023959759617, 0.20992134612218796, 1763158872010546281, 
1.023182901473749, -0.08555513975277391, 0.20695631221002064, 1763158872170461024, 
1.023182901473749, -0.030431456010768798, 0.20524520941496516, 1763158872170461024, 
1.0118487262710327, -0.0377805840090543, 0.20388096861456872, 1763158872311362945, 
0.9979044289538828, -0.08426157506622085, 0.2021957371132443, 1763158872471350778, 
0.9859119247959274, -0.08645600491701784, 0.19971100533472286, 1763158872570309365, 
0.9859119247959274, -0.039975013859851284, 0.1979818852363825, 1763158872570309365, 
0.9733106340656272, -0.042004302434333805, 0.19634229891049879, 1763158872710277872, 
0.9639641632953813, -0.07315920500182038, 0.19487911481046238, 1763158872871595188, 
0.9639641632953813, -0.03115490256748658, 0.19341593071042598, 1763158872871595188, 
0.9424071517376238, -0.07185670519252489, 0.19135569855522577, 1763158872973580887, 
0.9356870150781419, -0.09425716072413122, 0.18947055534074314, 1763158873112302457, 
0.9235065707368214, -0.06300193666934129, 0.1867733825035058, 1763158873272491973, 
0.911099250415781, -0.081959215541203, 0.18468618908204962, 1763158873371380072, 
0.911099250415781, -0.04135773440346805, 0.18304700477122554, 1763158873371380072, 
0.8958336584217076, -0.05088530664691134, 0.18120214395021797, 1763158873511479022, 
0.8857967578136892, -0.08434164200697276, 0.1795153111100785, 1763158873671527495, 
0.8857967578136892, -0.03345633536006143, 0.17782847826993906, 1763158873671527495, 
0.8783260090166102, -0.024902495990263285, 0.17666130164293256, 1763158873819315690, 
0.8627905344570747, -0.07668741118871503, 0.17512755341915826, 1763158873911332094, 
0.8627905344570747, -0.05178491519845174, 0.17359380519538398, 1763158873911332094, 
0.852865010989255, -0.03308507822606536, 0.17189640532689363, 1763158874071637669, 
0.8385250065064952, -0.0808850931685982, 0.17027870346352167, 1763158874218314363, 
0.8385250065064952, -0.04780001494253283, 0.16866100160014968, 1763158874218314363, 
