odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
-2.28310113925545e-07, 2.6358551963312493e-07, -2.623235516575315e-06, 0.0, -4.1456133664796724e-11, -0.17019263743943358, 0.24218998473963435, 0.019596488066667854, 1763155310323947998, 
-2.28310113925545e-07, 2.6358551963312493e-07, -2.623235516575315e-06, 0.0, -4.4207307953181285e-11, -0.17140161607076387, 0.2458113916764267, 0.022600235996857714, 1763155310515038213, 
-2.28310113925545e-07, 2.6358551963312493e-07, -2.6232336975887572e-06, 0.0, 0.0, -0.1704034176715786, 0.24206653192738037, 0.02443636079265238, 1763155310723757147, 
-2.28310113925545e-07, 2.6358551963312493e-07, -2.6232336975887572e-06, 0.0, -2.604415641482838e-11, -0.1627597114969089, 0.23830859307749386, 0.01986287707610057, 1763155310983735414, 
-2.28310113925545e-07, 2.6358551963312493e-07, -2.623235516575315e-06, 0.0, -3.6383299151232507e-11, -0.16901376080682315, 0.24289817258446436, 0.01967112699189858, 1763155311123708897, 
-2.28310113925545e-07, 2.6358551963312493e-07, -2.623235516575315e-06, 0.0, 0.0, -0.1727489273990221, 0.2393165998069707, 0.022671510915798176, 1763155311383713383, 
-2.28310113925545e-07, 2.6358551963312493e-07, -2.6232336975887572e-06, 0.0, 0.0, -0.17454282309224037, 0.24232716259854048, 0.02109588857905032, 1763155311433859625, 
-2.28310113925545e-07, 2.6358551963312493e-07, -2.6232336975887572e-06, 0.0, 0.0, -0.17315456773623472, 0.24284605019086974, 0.020277569373070112, 1763155311623731051, 
-2.28310113925545e-07, 2.6358551963312493e-07, -2.6231980009423255e-06, 0.0, 2.559663314638527e-10, -0.1790708310326933, 0.24179436247389505, 0.02190632214621679, 1763155311833716952, 
-2.490655788278673e-07, 2.87547891275608e-07, -2.861586185218607e-06, 0.0, 2.501872597981958e-10, -0.17383738172966054, 0.24532722314312863, 0.0214597871616152, 1763155311924715815, 
0.0038260817527770996, -0.000403396668843925, -0.022164056446266726, 0.06046501615581202, -0.335244745016098, -0.16684639957085481, 0.23839310232407138, 0.009305291371345725, 1763155312023750725, 
0.02992401085793972, -0.004302870482206345, -0.12695889686661346, 0.1703248863891349, -0.5371917486190796, -0.1480364601961691, 0.23629142793342503, -0.05307943991588549, 1763155312233886432, 
