e, e_dot, e_int, stamp, 
1.5498809444250314, -0.1295292353327159, 0.30082965346898577, builtin_interfaces.msg.Time(sec=1761339676, nanosec=827740207), 
1.5670773426218738, 0.05947263141366058, 0.30073041766614395, builtin_interfaces.msg.Time(sec=1761339676, nanosec=923152540), 
1.5340286179085512, -0.1154593041038788, 0.32264074292474454, builtin_interfaces.msg.Time(sec=1761339677, nanosec=35851356), 
1.5542219476038481, 0.059726536066113806, 0.32371343074871795, builtin_interfaces.msg.Time(sec=1761339677, nanosec=131760894), 
1.5044393039351904, -0.17301944000834654, 0.2936418094455824, builtin_interfaces.msg.Time(sec=1761339677, nanosec=227661701), 
1.530729993861828, 0.09138153872760606, 0.3199034127344659, builtin_interfaces.msg.Time(sec=1761339677, nanosec=340875826), 
1.4790804660396173, -0.15207032933452624, 0.3132363471147636, builtin_interfaces.msg.Time(sec=1761339677, nanosec=435826754), 
1.4933659598169724, 0.05015044464987608, 0.28536176552631315, builtin_interfaces.msg.Time(sec=1761339677, nanosec=530982812), 
1.464558826727656, -0.1009118904067971, 0.211989806763277, builtin_interfaces.msg.Time(sec=1761339677, nanosec=579159787), 
1.4632516790563423, -0.009044069089805998, 0.307912269036192, builtin_interfaces.msg.Time(sec=1761339677, nanosec=739917428), 
1.4692249695155553, 0.012385705633349252, 0.3759541839798388, builtin_interfaces.msg.Time(sec=1761339677, nanosec=835665007), 
1.4176485226332425, -0.17955700959050802, 0.2780247214282941, builtin_interfaces.msg.Time(sec=1761339677, nanosec=931653098), 
1.4198051048736655, 0.007489061812966752, 0.2768235312339864, builtin_interfaces.msg.Time(sec=1761339678, nanosec=28498202), 
1.4285766786518657, 0.030191076319838698, 0.2732784857442659, builtin_interfaces.msg.Time(sec=1761339678, nanosec=123830696), 
1.3784599028619664, -0.17523502458633275, 0.2919013430776143, builtin_interfaces.msg.Time(sec=1761339678, nanosec=235675119), 
1.3825320047449, 0.012136209011612194, 0.2902916294502949, builtin_interfaces.msg.Time(sec=1761339678, nanosec=331698134), 
1.366697055718226, -0.05496928358503017, 0.2655316016728336, builtin_interfaces.msg.Time(sec=1761339678, nanosec=428663208), 
1.3834088335656387, 0.057449475218306005, 0.28670732056148884, builtin_interfaces.msg.Time(sec=1761339678, nanosec=539827175), 
1.3237410152600124, -0.17891834292439468, 0.2811509154186226, builtin_interfaces.msg.Time(sec=1761339678, nanosec=635704063), 
1.317516285854305, -0.021641397058094602, 0.2573083521405766, builtin_interfaces.msg.Time(sec=1761339678, nanosec=731625707), 
1.3079985443018118, -0.033074709577514426, 0.2541470775039761, builtin_interfaces.msg.Time(sec=1761339678, nanosec=828763531), 
1.3100937968454198, 0.0071899645861533265, 0.27320600347099383, builtin_interfaces.msg.Time(sec=1761339678, nanosec=939882698), 
1.2982043510950096, -0.03566575137725842, 0.2701536390118743, builtin_interfaces.msg.Time(sec=1761339679, nanosec=35709271), 
1.2884990660833986, -0.03375989459489855, 0.24906494348951108, builtin_interfaces.msg.Time(sec=1761339679, nanosec=131628583), 
1.2733141600891729, -0.05276972098599472, 0.24699147868571897, builtin_interfaces.msg.Time(sec=1761339679, nanosec=227670686), 
1.2463067180403142, -0.09373473093308753, 0.20350847110411271, builtin_interfaces.msg.Time(sec=1761339679, nanosec=291950585), 
1.2958905043438602, 0.25712437363737395, 0.18269984723525626, builtin_interfaces.msg.Time(sec=1761339679, nanosec=371321035), 
1.2340033961462338, -0.25990826643764126, 0.3017350648430378, builtin_interfaces.msg.Time(sec=1761339679, nanosec=531663801), 
1.208997976515485, -0.05198326114017674, 0.31953753714057936, builtin_interfaces.msg.Time(sec=1761339679, nanosec=627710533), 
1.1942503815059808, -0.05118201213934129, 0.2515883401106044, builtin_interfaces.msg.Time(sec=1761339679, nanosec=739173501), 
1.1693287516761364, -0.07452887799723304, 0.24888719384082328, builtin_interfaces.msg.Time(sec=1761339679, nanosec=836708564), 
1.2185750869333511, 0.16830301412465645, 0.22981932738743965, builtin_interfaces.msg.Time(sec=1761339679, nanosec=931643713), 
1.1858076228961631, -0.11505209743122645, 0.2274928905190214, builtin_interfaces.msg.Time(sec=1761339680, nanosec=27680521), 
1.1321284888490188, -0.18631444604428582, 0.22639371702408934, builtin_interfaces.msg.Time(sec=1761339680, nanosec=123692066), 
1.105809236797992, -0.09137530301183022, 0.23742190255037698, builtin_interfaces.msg.Time(sec=1761339680, nanosec=235717520), 
1.1638268553347269, 0.17263224997875612, 0.23579716386217633, builtin_interfaces.msg.Time(sec=1761339680, nanosec=331640463), 
1.127330760215434, -0.12682435149810042, 0.21692686432817615, builtin_interfaces.msg.Time(sec=1761339680, nanosec=427294483), 
1.0869575881827374, -0.14069167203740016, 0.23380882548538517, builtin_interfaces.msg.Time(sec=1761339680, nanosec=539278875), 
1.0337881392589072, -0.1582644627947501, 0.2256616210874658, builtin_interfaces.msg.Time(sec=1761339680, nanosec=635720875), 
1.0786901654054863, 0.15519526812861315, 0.20515405661808414, builtin_interfaces.msg.Time(sec=1761339680, nanosec=731644714), 
1.0404459808301516, -0.1328977411455726, 0.20175044477419485, builtin_interfaces.msg.Time(sec=1761339680, nanosec=827685946), 
1.0886496890603636, 0.16730213064534624, 0.206616241139448, builtin_interfaces.msg.Time(sec=1761339680, nanosec=924877291), 
1.0391980272259518, -0.16960241962015532, 0.21970866052760868, builtin_interfaces.msg.Time(sec=1761339681, nanosec=35724103), 
0.9834283212426065, -0.16770804373199685, 0.21444233216852443, builtin_interfaces.msg.Time(sec=1761339681, nanosec=131650007), 
1.0315295330079284, 0.1671471061154378, 0.1954448406377434, builtin_interfaces.msg.Time(sec=1761339681, nanosec=227703342), 
0.9743700321127391, -0.19836028561697616, 0.19127898439115812, builtin_interfaces.msg.Time(sec=1761339681, nanosec=323611871), 
0.9053847083300617, -0.23976082385289357, 0.20187085333059918, builtin_interfaces.msg.Time(sec=1761339681, nanosec=435725817), 
0.9415038200298058, 0.10738810227868271, 0.19564509609132189, builtin_interfaces.msg.Time(sec=1761339681, nanosec=531652104), 
0.8651154644700383, -0.2654411630316638, 0.17352914663553468, builtin_interfaces.msg.Time(sec=1761339681, nanosec=627682555), 
0.9098904099543459, 0.15541926204327142, 0.18783966665810217, builtin_interfaces.msg.Time(sec=1761339681, nanosec=739094397), 
0.8393807608943944, -0.21095797297128582, 0.18130743864876056, builtin_interfaces.msg.Time(sec=1761339681, nanosec=835732240), 
0.8631787149400334, 0.08208638668131628, 0.16855736442834998, builtin_interfaces.msg.Time(sec=1761339681, nanosec=932656806), 
0.7897906053118278, -0.2523890920430005, 0.1594707735039367, builtin_interfaces.msg.Time(sec=1761339682, nanosec=27684536), 
0.8287846639907104, 0.13678133277126095, 0.15855417032133354, builtin_interfaces.msg.Time(sec=1761339682, nanosec=124320651), 
0.8711296437740876, 0.14606333523575274, 0.17266009710311175, builtin_interfaces.msg.Time(sec=1761339682, nanosec=235733405), 
0.7755262120053339, -0.28603377481885583, 0.13154100380059144, builtin_interfaces.msg.Time(sec=1761339682, nanosec=283735918), 
0.8324284098452779, 0.3951334647830069, 0.15862718163711517, builtin_interfaces.msg.Time(sec=1761339682, nanosec=427692005), 
0.7465503957176476, -0.19885233966667973, 0.1877703012309277, builtin_interfaces.msg.Time(sec=1761339682, nanosec=522984040), 
0.7793025631454129, 0.1145676985761553, 0.1643220483959774, builtin_interfaces.msg.Time(sec=1761339682, nanosec=636728192), 
0.6820444963072363, -0.285019977226834, 0.15363516816194472, builtin_interfaces.msg.Time(sec=1761339682, nanosec=731737170), 
0.6928064984153195, 0.037757842590704783, 0.10277902481657954, builtin_interfaces.msg.Time(sec=1761339682, nanosec=779864262), 
0.7262467110575113, 0.2316104523289555, 0.13437521491776466, builtin_interfaces.msg.Time(sec=1761339682, nanosec=923601472), 
0.6461113938318723, -0.18583756014567357, 0.17621335563756851, builtin_interfaces.msg.Time(sec=1761339683, nanosec=35843890), 
0.6558511032815195, 0.02892462470426345, 0.14068574669116926, builtin_interfaces.msg.Time(sec=1761339683, nanosec=131695015), 
0.6706871737287476, 0.05159414472957629, 0.12576558670695623, builtin_interfaces.msg.Time(sec=1761339683, nanosec=227107836), 
0.5579153042162825, -0.39397874181732556, 0.12071459195786288, builtin_interfaces.msg.Time(sec=1761339683, nanosec=323869436), 
0.6059582168638049, 0.16550268097923956, 0.1276236834415516, builtin_interfaces.msg.Time(sec=1761339683, nanosec=435806873), 
0.625290838972318, 0.057569724144249886, 0.12410464929570686, builtin_interfaces.msg.Time(sec=1761339683, nanosec=531963201), 
0.6220546161296343, -0.011218616288687923, 0.1186951845632088, builtin_interfaces.msg.Time(sec=1761339683, nanosec=627942441), 
0.4875157140349802, -0.467250008420759, 0.1107324897019978, builtin_interfaces.msg.Time(sec=1761339683, nanosec=723446805), 
0.5106500373046692, 0.08074438451730159, 0.1123428101355451, builtin_interfaces.msg.Time(sec=1761339683, nanosec=835956386), 
0.5432980099802898, 0.09672649619537908, 0.10696727675361058, builtin_interfaces.msg.Time(sec=1761339683, nanosec=931626743), 
0.417271298068292, -0.43910052484350953, 0.09415621035777469, builtin_interfaces.msg.Time(sec=1761339684, nanosec=27952659), 
0.42958250092905303, 0.04260259810994527, 0.08894455078313857, builtin_interfaces.msg.Time(sec=1761339684, nanosec=123572436), 
0.44618749734003416, 0.05788550211386054, 0.08956158517641934, builtin_interfaces.msg.Time(sec=1761339684, nanosec=235745524), 
0.31271662715237336, -0.3966217820673137, 0.08245745601171657, builtin_interfaces.msg.Time(sec=1761339684, nanosec=331713077), 
0.3444132917232119, 0.11009507408140516, 0.07099781447857033, builtin_interfaces.msg.Time(sec=1761339684, nanosec=428793726), 
0.3544892554481067, 0.03459654019170127, 0.07017985548509242, builtin_interfaces.msg.Time(sec=1761339684, nanosec=539834445), 
0.36578532930342345, 0.03390970434703545, 0.0734494788014997, builtin_interfaces.msg.Time(sec=1761339684, nanosec=635754321), 
0.23218424635917878, -0.4642801489312624, 0.06091108235910521, builtin_interfaces.msg.Time(sec=1761339684, nanosec=731688666), 
0.24108258390274195, 0.030918150475943287, 0.053996599289377153, builtin_interfaces.msg.Time(sec=1761339684, nanosec=828817167), 
0.2541905309508026, 0.044984897714903195, 0.04651062630912754, builtin_interfaces.msg.Time(sec=1761339684, nanosec=923496305), 
0.2948041885799786, 0.14298699969566692, 0.0545000567388148, builtin_interfaces.msg.Time(sec=1761339685, nanosec=35759158), 
0.31108994498439335, 0.04835602626398827, 0.059709004573681716, builtin_interfaces.msg.Time(sec=1761339685, nanosec=131763027), 
0.14720653504028913, -0.5690166853036037, 0.03614897292284876, builtin_interfaces.msg.Time(sec=1761339685, nanosec=179759719), 
0.15835488026324884, 0.07742439987988971, 0.04265609731123997, builtin_interfaces.msg.Time(sec=1761339685, nanosec=339284327), 
0.19487397479554436, 0.07630817378824194, 0.043038466772082035, builtin_interfaces.msg.Time(sec=1761339685, nanosec=437765853), 
0.20339425425628144, 0.02883884185120188, 0.035699043154354244, builtin_interfaces.msg.Time(sec=1761339685, nanosec=531689435), 
0.04992627048292597, -0.544655490152819, 0.028550191009092146, builtin_interfaces.msg.Time(sec=1761339685, nanosec=628867201), 
0.04122955706039799, -0.029830943779629523, 0.018821562991326122, builtin_interfaces.msg.Time(sec=1761339685, nanosec=723387528), 
0.03643926550797172, -0.016893338200245096, 0.008842280914458406, builtin_interfaces.msg.Time(sec=1761339685, nanosec=836765813), 
0.06524814685227587, 0.08469840982425676, 0.009923567920605105, builtin_interfaces.msg.Time(sec=1761339685, nanosec=931695218), 
0.07339763696331048, 0.02861596681953503, 0.011209028898517864, builtin_interfaces.msg.Time(sec=1761339686, nanosec=28827253), 
0.06809588914294107, -0.018194298857801845, 0.013197759424589362, builtin_interfaces.msg.Time(sec=1761339686, nanosec=123206091), 
-0.05662964177317731, -0.4405137619096291, 0.005853514059212127, builtin_interfaces.msg.Time(sec=1761339686, nanosec=235753230), 
-0.02083784805641664, 0.10600534150927542, -0.0006513469277212238, builtin_interfaces.msg.Time(sec=1761339686, nanosec=331712711), 
-0.015550804913826877, 0.018365540286702762, -0.005955488910490037, builtin_interfaces.msg.Time(sec=1761339686, nanosec=427827991), 
-0.027975277546148147, -0.04308878752098962, -0.004107076394678517, builtin_interfaces.msg.Time(sec=1761339686, nanosec=523143363), 
-0.03375135730789247, -0.02019988885508878, -0.005356543953181026, builtin_interfaces.msg.Time(sec=1761339686, nanosec=635775251), 
-0.14168228806275218, -0.31942088121870577, -0.014140727822148152, builtin_interfaces.msg.Time(sec=1761339686, nanosec=731699521), 
-0.14042736994702065, 0.004360794599502049, -0.02022377683921912, builtin_interfaces.msg.Time(sec=1761339686, nanosec=827857615), 
-0.12346813453040939, 0.05878941893548508, -0.026065393992680777, builtin_interfaces.msg.Time(sec=1761339686, nanosec=924501453), 
-0.13640499307131138, -0.04462039452841951, -0.027743322888966485, builtin_interfaces.msg.Time(sec=1761339687, nanosec=35776339), 
-0.14504613226209906, -0.02588526336717668, -0.027966829142053118, builtin_interfaces.msg.Time(sec=1761339687, nanosec=131704458), 
-0.14791763717431627, -0.009977974279599969, -0.027614883304604106, builtin_interfaces.msg.Time(sec=1761339687, nanosec=228721558), 
-0.21093045842524338, -0.21650073801741176, -0.03231589931675185, builtin_interfaces.msg.Time(sec=1761339687, nanosec=324101379), 
-0.20322232333316537, 0.026938385258932343, -0.03898187342787121, builtin_interfaces.msg.Time(sec=1761339687, nanosec=436783780), 
-0.20861352731305782, -0.01594808042204821, -0.043096885445731176, builtin_interfaces.msg.Time(sec=1761339687, nanosec=531708397), 
-0.21833324160903067, -0.03413134408879714, -0.040136149648244024, builtin_interfaces.msg.Time(sec=1761339687, nanosec=627857018), 
-0.22836493685073367, -0.03477843342028795, -0.0420915601197731, builtin_interfaces.msg.Time(sec=1761339687, nanosec=724402468), 
-0.2359600093016052, -0.026222787474263997, -0.04731450606524861, builtin_interfaces.msg.Time(sec=1761339687, nanosec=835784676), 
-0.24185225312850323, -0.01763370749152927, -0.04879905339258554, builtin_interfaces.msg.Time(sec=1761339687, nanosec=931711852), 
-0.2651097209355291, -0.08081640252819099, -0.047574528975555905, builtin_interfaces.msg.Time(sec=1761339688, nanosec=27895813), 
-0.2716211572499856, -0.022565911706271896, -0.049946221027876006, builtin_interfaces.msg.Time(sec=1761339688, nanosec=124162288), 
-0.28015750592300814, -0.029558052870162582, -0.05660897903142892, builtin_interfaces.msg.Time(sec=1761339688, nanosec=235790723), 
-0.28631037773772827, -0.018373071982719962, -0.058262017211422046, builtin_interfaces.msg.Time(sec=1761339688, nanosec=332715369), 
-0.2926710795373213, -0.021875075336335773, -0.05526180100562613, builtin_interfaces.msg.Time(sec=1761339688, nanosec=428757647), 
-0.29920755409179534, -0.022686101338530783, -0.0559312284724332, builtin_interfaces.msg.Time(sec=1761339688, nanosec=523783218), 
-0.3125516676500004, -0.046808851616740386, -0.06241364163503762, builtin_interfaces.msg.Time(sec=1761339688, nanosec=635784020), 
-0.32079204836975905, -0.02452476700347983, -0.06464063120562637, builtin_interfaces.msg.Time(sec=1761339688, nanosec=731730920), 
-0.3146646022673423, 0.021287629242205074, -0.060691937784647085, builtin_interfaces.msg.Time(sec=1761339688, nanosec=827845429), 
-0.31967859669827714, -0.017388961295929716, -0.05071480858668462, builtin_interfaces.msg.Time(sec=1761339688, nanosec=891021896), 
-0.3289008857229254, -0.048658883402730106, -0.06676888069592332, builtin_interfaces.msg.Time(sec=1761339689, nanosec=35795465), 
-0.3346635731862282, -0.013268277036818266, -0.07888913854782417, builtin_interfaces.msg.Time(sec=1761339689, nanosec=131722722), 
-0.33829608779519593, -0.0126224624872704, -0.04808912156551467, builtin_interfaces.msg.Time(sec=1761339689, nanosec=179794912), 
-0.34848373961789614, -0.07064134046940795, -0.06535823609495633, builtin_interfaces.msg.Time(sec=1761339689, nanosec=323681188), 
-0.3587587882536656, -0.023803633724755992, -0.08958256759557673, builtin_interfaces.msg.Time(sec=1761339689, nanosec=436837262), 
-0.37011333593691753, -0.03344804299016816, -0.07455112101037954, builtin_interfaces.msg.Time(sec=1761339689, nanosec=531275884), 
-0.3797901140555513, -0.03415544019915131, -0.07069750657670505, builtin_interfaces.msg.Time(sec=1761339689, nanosec=628142163), 
-0.3455284128806049, 0.11790033824170613, -0.07000103179498192, builtin_interfaces.msg.Time(sec=1761339689, nanosec=722983924), 
-0.352287481560005, -0.023755599531027006, -0.0747889662421701, builtin_interfaces.msg.Time(sec=1761339689, nanosec=836350819), 
-0.3536075183050258, -0.0038813116328207096, -0.07304547216352807, builtin_interfaces.msg.Time(sec=1761339689, nanosec=931402734), 
-0.34410225947679374, 0.03333356944371594, -0.06704880069207295, builtin_interfaces.msg.Time(sec=1761339690, nanosec=27919321), 
-0.3510919544520159, -0.024139874787263843, -0.06765679470168412, builtin_interfaces.msg.Time(sec=1761339690, nanosec=124928715), 
-0.3576578105850512, -0.022560894576990783, -0.07336123858060979, builtin_interfaces.msg.Time(sec=1761339690, nanosec=236955074), 
-0.3695672586362848, -0.035436445962488815, -0.07435135376506725, builtin_interfaces.msg.Time(sec=1761339690, nanosec=331782596), 
-0.3797148993861923, -0.03567051890943462, -0.07118713005687523, builtin_interfaces.msg.Time(sec=1761339690, nanosec=429884588), 
-0.3904689723854835, -0.03654045067467882, -0.07889843276574204, builtin_interfaces.msg.Time(sec=1761339690, nanosec=539455387), 
-0.3345148497944772, 0.17022212457355632, -0.07619557431487249, builtin_interfaces.msg.Time(sec=1761339690, nanosec=636806818), 
-0.33937291406528436, -0.0166341135441113, -0.06823102425369214, builtin_interfaces.msg.Time(sec=1761339690, nanosec=731771615), 
-0.3447987353413069, -0.01904502667454248, -0.06521348282381711, builtin_interfaces.msg.Time(sec=1761339690, nanosec=828858493), 
